Date;Adj Close;Close;High;Low;Open;Volume;;;;
12.09.1990;0.241423056;0.303570986;0.308036;0.299106985;0.308036;100408000;;;;
13.09.1990;0.239648029;0.301339;0.310268015;0.294643015;0.308036;97260800;;;;
14.09.1990;0.241423056;0.303570986;0.305804014;0.296875;0.299106985;113915200;;;;
17.09.1990;0.239648029;0.301339;0.314731985;0.299106985;0.303570986;77672000;;;;
18.09.1990;0.236985579;0.297991008;0.301339;0.294643015;0.301339;124611200;;;;
19.09.1990;0.230772763;0.290179014;0.301339;0.285714;0.296875;182459200;;;;
20.09.1990;0.224559292;0.282366008;0.287945986;0.279018015;0.287945986;100934400;;;;
21.09.1990;0.223671749;0.28125;0.290179014;0.276786;0.285714;153865600;;;;
24.09.1990;0.214795679;0.270089;0.28125;0.265625;0.28125;138499200;;;;
25.09.1990;0.213020653;0.267856985;0.274554014;0.261161;0.272320986;157953600;;;;
26.09.1990;0.211245552;0.265625;0.272320986;0.265625;0.267856985;94136000;;;;
27.09.1990;0.20059444;0.252231985;0.272320986;0.25;0.267856985;142340800;;;;
28.09.1990;0.205920368;0.258929014;0.258929014;0.243303999;0.254464;176041600;;;;
1.10.1990;0.21657069;0.272320986;0.276786;0.261161;0.263393015;155657600;;;;
2.10.1990;0.210358024;0.264508992;0.285714;0.263393015;0.276786;270984000;;;;
3.10.1990;0.191718295;0.241071001;0.265625;0.238839;0.265625;268240000;;;;
4.10.1990;0.198819324;0.25;0.25;0.234375;0.238839;213494400;;;;
5.10.1990;0.198819324;0.25;0.256695986;0.241071001;0.241071001;99489600;;;;
8.10.1990;0.206807926;0.260044992;0.261161;0.252231985;0.256695986;61532800;;;;
9.10.1990;0.198819324;0.25;0.258929014;0.247768;0.254464;120579200;;;;
10.10.1990;0.188168183;0.236607;0.25;0.232143;0.243303999;147907200;;;;
11.10.1990;0.197044253;0.247768;0.248884007;0.227678999;0.238839;205979200;;;;
12.10.1990;0.20059444;0.252231985;0.254464;0.241071001;0.252231985;228648000;;;;
15.10.1990;0.197044253;0.247768;0.256695986;0.237722993;0.254464;201017600;;;;
16.10.1990;0.177517027;0.223214;0.245536;0.216518;0.245536;305233600;;;;
17.10.1990;0.188168183;0.236607;0.236607;0.223214;0.225446001;309064000;;;;
18.10.1990;0.202369422;0.254464;0.256695986;0.236607;0.236607;315000000;;;;
19.10.1990;0.222784236;0.280133992;0.283481985;0.270089;0.279018015;933732800;;;;
22.10.1990;0.221009195;0.277902007;0.28125;0.272320986;0.28125;252739200;;;;
23.10.1990;0.220121637;0.276786;0.28125;0.270089;0.276786;167048000;;;;
24.10.1990;0.21657069;0.272320986;0.276786;0.267856985;0.274554014;141825600;;;;
25.10.1990;0.213020653;0.267856985;0.279018015;0.264508992;0.270089;153462400;;;;
26.10.1990;0.213020653;0.267856985;0.279018015;0.265625;0.265625;134198400;;;;
29.10.1990;0.21213311;0.266741008;0.272320986;0.265625;0.270089;123480000;;;;
30.10.1990;0.215683252;0.271205008;0.274554014;0.257813007;0.265625;98044800;;;;
31.10.1990;0.218346626;0.274554014;0.284597993;0.270089;0.272320986;148758400;;;;
1.11.1990;0.21657069;0.272320986;0.276786;0.265625;0.272320986;90652800;;;;
2.11.1990;0.225446835;0.283481985;0.289063007;0.272320986;0.272320986;148612800;;;;
5.11.1990;0.236097991;0.296875;0.299106985;0.285714;0.287945986;184475200;;;;
6.11.1990;0.237873122;0.299106985;0.308036;0.296875;0.299106985;184766400;;;;
7.11.1990;0.236097991;0.296875;0.301339;0.291294992;0.299106985;202977600;;;;
8.11.1990;0.244974002;0.308036;0.3125;0.294643015;0.294643015;199248000;;;;
9.11.1990;0.252074391;0.316964;0.319195986;0.308036;0.3125;198228800;;;;
12.11.1990;0.257400215;0.323661;0.328125;0.314731985;0.316964;145051200;;;;
13.11.1990;0.255625218;0.321429014;0.325893015;0.319195986;0.323661;141948800;;;;
14.11.1990;0.262725443;0.330356985;0.332589;0.319195986;0.319195986;190747200;;;;
15.11.1990;0.255625218;0.321429014;0.330356985;0.316964;0.328125;161772800;;;;
16.11.1990;0.250245601;0.313616008;0.321429014;0.310268015;0.319195986;183008000;;;;
19.11.1990;0.25915122;0.324777007;0.324777007;0.314731985;0.316964;223910400;;;;
20.11.1990;0.252917022;0.316964;0.328125;0.314731985;0.325893015;153630400;;;;
21.11.1990;0.257370263;0.322544992;0.323661;0.310268015;0.314731985;123211200;;;;
23.11.1990;0.25915122;0.324777007;0.330356985;0.321429014;0.323661;53200000;;;;
26.11.1990;0.26182273;0.328125;0.330356985;0.321429014;0.321429014;81457600;;;;
27.11.1990;0.26716575;0.334820986;0.341518015;0.328125;0.330356985;164584000;;;;
28.11.1990;0.26182273;0.328125;0.34375;0.328125;0.337054014;174910400;;;;
29.11.1990;0.26182273;0.328125;0.330356985;0.323661;0.330356985;126705600;;;;
30.11.1990;0.26182273;0.328125;0.332589;0.323661;0.323661;121508800;;;;
3.12.1990;0.271619022;0.340402007;0.341518015;0.330356985;0.332589;165401600;;;;
4.12.1990;0.274290502;0.34375;0.345981985;0.334820986;0.334820986;152152000;;;;
5.12.1990;0.28586781;0.358258992;0.359375;0.338169992;0.34375;218388800;;;;
6.12.1990;0.293883115;0.368304014;0.372768015;0.361606985;0.368304014;532246400;;;;
7.12.1990;0.302788109;0.379464;0.381695986;0.366070986;0.366070986;329660800;;;;
10.12.1990;0.29744494;0.372768015;0.379464;0.370536;0.377231985;250588800;;;;
11.12.1990;0.284977376;0.357143015;0.370536;0.357143015;0.368304014;347883200;;;;
12.12.1990;0.282305837;0.353794992;0.357143015;0.348214;0.354911;242356800;;;;
13.12.1990;0.290320188;0.363839;0.366070986;0.352679014;0.352679014;160731200;;;;
14.12.1990;0.284086764;0.356027007;0.361606985;0.352679014;0.359375;87068800;;;;
17.12.1990;0.28586781;0.358258992;0.361606985;0.348214;0.348214;131107200;;;;
18.12.1990;0.301007122;0.377231985;0.379464;0.363839;0.366070986;220987200;;;;
19.12.1990;0.298335582;0.373883992;0.379464;0.367188007;0.379464;140660800;;;;
20.12.1990;0.313474715;0.392856985;0.397320986;0.368304014;0.368304014;401072000;;;;
21.12.1990;0.320599556;0.401786;0.404018015;0.388393015;0.395089;346136000;;;;
24.12.1990;0.313474715;0.392856985;0.401786;0.392856985;0.399554014;58721600;;;;
26.12.1990;0.311693817;0.390625;0.395089;0.383929014;0.392856985;103073600;;;;
27.12.1990;0.309912801;0.388393015;0.392856985;0.386161;0.386161;97652800;;;;
28.12.1990;0.306350857;0.383929014;0.388393015;0.381695986;0.386161;63929600;;;;
31.12.1990;0.306350857;0.383929014;0.386161;0.381695986;0.383929014;44273600;;;;
2.01.1991;0.309912801;0.388393015;0.392856985;0.375;0.381695986;154985600;;;;
3.01.1991;0.306350857;0.383929014;0.395089;0.383929014;0.388393015;150180800;;;;
4.01.1991;0.308131903;0.386161;0.395089;0.383929014;0.383929014;141523200;;;;
7.01.1991;0.308131903;0.386161;0.404018015;0.383929014;0.383929014;310800000;;;;
8.01.1991;0.308131903;0.386161;0.391741008;0.379464;0.390625;218691200;;;;
9.01.1991;0.322380602;0.404018015;0.410714;0.390625;0.395089;467264000;;;;
10.01.1991;0.335738838;0.420758992;0.421875;0.408481985;0.408481985;435321600;;;;
11.01.1991;0.334848344;0.419643015;0.421875;0.410714;0.419643015;307652800;;;;
14.01.1991;0.329504579;0.412945986;0.417411;0.410714;0.410714;210840000;;;;
15.01.1991;0.333067328;0.417411;0.417411;0.410714;0.415179014;192057600;;;;
16.01.1991;0.354440123;0.444195986;0.446429014;0.417411;0.419643015;390633600;;;;
17.01.1991;0.365126818;0.457589;0.470981985;0.4375;0.46875;591673600;;;;
18.01.1991;0.358002782;0.448661;0.453125;0.433036;0.435268015;943241600;;;;
21.01.1991;0.361564845;0.453125;0.459820986;0.444195986;0.444195986;324307200;;;;
22.01.1991;0.365126818;0.457589;0.46875;0.450893015;0.455356985;427728000;;;;
23.01.1991;0.368689597;0.462054014;0.466518015;0.455356985;0.457589;244260800;;;;
24.01.1991;0.371361017;0.465402007;0.470981985;0.459820986;0.459820986;233934400;;;;
25.01.1991;0.381157368;0.477679014;0.478794992;0.464286;0.464286;223809600;;;;
28.01.1991;0.388281226;0.486606985;0.493304014;0.475445986;0.475445986;273481600;;;;
29.01.1991;0.382938445;0.479911;0.486606985;0.466518015;0.484375;215555200;;;;
30.01.1991;0.395406067;0.495536;0.497768015;0.475445986;0.475445986;336772800;;;;
31.01.1991;0.395406067;0.495536;0.5;0.488839;0.495536;242592000;;;;
1.02.1991;0.397187114;0.497768015;0.516740978;0.495536;0.495536;444550400;;;;
4.02.1991;0.39362514;0.493304014;0.5;0.491070986;0.497768015;267848000;;;;
5.02.1991;0.411435902;0.515625;0.517857015;0.488839;0.493304014;356115200;;;;
6.02.1991;0.40520224;0.507812977;0.520088971;0.504463971;0.515625;222566400;;;;
7.02.1991;0.411435902;0.515625;0.524554014;0.497768015;0.508929014;520172800;;;;
8.02.1991;0.426575035;0.534597993;0.537945986;0.513392985;0.513392985;313555200;;;;
11.02.1991;0.43726173;0.547990978;0.549107015;0.533482015;0.535713971;323030400;;;;
12.02.1991;0.427465558;0.535713971;0.546875;0.530134022;0.544642985;224750400;;;;
13.02.1991;0.427465558;0.535713971;0.537945986;0.517857015;0.535713971;255550400;;;;
14.02.1991;0.406983256;0.510044992;0.535713971;0.506695986;0.535713971;377675200;;;;
15.02.1991;0.411409348;0.514509022;0.522320986;0.511161029;0.511161029;365612800;;;;
19.02.1991;0.428365052;0.535713971;0.537945986;0.512277007;0.513392985;226251200;;;;
20.02.1991;0.435504615;0.544642985;0.551338971;0.529017985;0.53125;213640000;;;;
21.02.1991;0.421226084;0.526786029;0.555804014;0.524554014;0.546875;190870400;;;;
22.02.1991;0.42658031;0.533482015;0.551338971;0.522320986;0.526786029;232568000;;;;
25.02.1991;0.414086312;0.517857015;0.540179014;0.513392985;0.537945986;359273600;;;;
26.02.1991;0.415871054;0.520088971;0.524554014;0.504463971;0.513392985;250017600;;;;
27.02.1991;0.415871054;0.520088971;0.522320986;0.513392985;0.520088971;174372800;;;;
28.02.1991;0.408732057;0.511161029;0.522320986;0.502232015;0.520088971;227360000;;;;
1.03.1991;0.4123016;0.515625;0.526786029;0.508929014;0.508929014;126134400;;;;
4.03.1991;0.416763425;0.521205008;0.524554014;0.508929014;0.517857015;88356800;;;;
5.03.1991;0.450675875;0.563615978;0.564732015;0.526786029;0.526786029;441448000;;;;
6.03.1991;0.449783504;0.5625;0.585937977;0.561384022;0.571429014;523958400;;;;
7.03.1991;0.480125487;0.600445986;0.602679014;0.564732015;0.566963971;321753600;;;;
8.03.1991;0.464062333;0.580357015;0.609375;0.580357015;0.604911029;322201600;;;;
11.03.1991;0.453353018;0.566963971;0.578125;0.555804014;0.575892985;175369600;;;;
12.03.1991;0.448891103;0.561384022;0.569195986;0.558036029;0.5625;233676800;;;;
13.03.1991;0.472986817;0.591517985;0.59375;0.560267985;0.560267985;174552000;;;;
14.03.1991;0.465847015;0.582588971;0.602679014;0.575892985;0.595982015;227068800;;;;
15.03.1991;0.472986817;0.591517985;0.59375;0.582588971;0.587054014;204836800;;;;
18.03.1991;0.483695984;0.604911029;0.609375;0.587054014;0.587054014;214009600;;;;
19.03.1991;0.496189952;0.620536029;0.627232015;0.587054014;0.59375;422195200;;;;
20.03.1991;0.483695984;0.604911029;0.620536029;0.597097993;0.618304014;361704000;;;;
21.03.1991;0.462277502;0.578125;0.613838971;0.569195986;0.609375;296800000;;;;
22.03.1991;0.451568216;0.564732015;0.578125;0.555804014;0.571429014;338128000;;;;
25.03.1991;0.46049282;0.575892985;0.580357015;0.564732015;0.566963971;135856000;;;;
26.03.1991;0.499759436;0.625;0.627232015;0.578125;0.578125;333625600;;;;
27.03.1991;0.49440527;0.618304014;0.627232015;0.611607015;0.625;190220800;;;;
28.03.1991;0.485480845;0.607142985;0.625;0.604911029;0.618304014;78702400;;;;
1.04.1991;0.48905021;0.611607015;0.620536029;0.602679014;0.607142985;117924800;;;;
2.04.1991;0.519393206;0.649554014;0.649554014;0.611607015;0.616070986;292924800;;;;
3.04.1991;0.499759436;0.625;0.649554014;0.625;0.647320986;240128000;;;;
4.04.1991;0.510468841;0.638392985;0.642857015;0.620536029;0.625;168436800;;;;
5.04.1991;0.495297641;0.619419992;0.640625;0.613838971;0.640625;155411200;;;;
8.04.1991;0.499759436;0.625;0.625;0.613838971;0.618304014;72475200;;;;
9.04.1991;0.490834743;0.613838971;0.625;0.609375;0.622767985;119448000;;;;
10.04.1991;0.477448702;0.597097993;0.618304014;0.595982015;0.611607015;216406400;;;;
11.04.1991;0.506899357;0.633929014;0.637277007;0.602679014;0.604911029;355588800;;;;
12.04.1991;0.512253225;0.640625;0.654017985;0.622767985;0.638392985;367718400;;;;
15.04.1991;0.444429278;0.555804014;0.575892985;0.535713971;0.551338971;1700384000;;;;
16.04.1991;0.458707988;0.573661029;0.575892985;0.558036029;0.564732015;620782400;;;;
17.04.1991;0.451568216;0.564732015;0.580357015;0.553570986;0.580357015;322403200;;;;
18.04.1991;0.435504615;0.544642985;0.5625;0.542411029;0.560267985;247363200;;;;
19.04.1991;0.42568782;0.532365978;0.549107015;0.53125;0.544642985;287302400;;;;
22.04.1991;0.439074367;0.549107015;0.553570986;0.524554014;0.53125;257017600;;;;
23.04.1991;0.439074367;0.549107015;0.5625;0.537945986;0.555804014;237294400;;;;
24.04.1991;0.433720082;0.542411029;0.553570986;0.540179014;0.551338971;105448000;;;;
25.04.1991;0.417655826;0.522320986;0.533482015;0.522320986;0.533482015;315380800;;;;
26.04.1991;0.418548942;0.523437977;0.526786029;0.515625;0.522320986;125059200;;;;
29.04.1991;0.415871054;0.520088971;0.537945986;0.520088971;0.522320986;206707200;;;;
30.04.1991;0.3926678;0.491070986;0.520088971;0.486606985;0.515625;711446400;;;;
1.05.1991;0.337337583;0.421875;0.4375;0.419643015;0.428570986;1868372800;;;;
2.05.1991;0.349831522;0.4375;0.444195986;0.424106985;0.426339;811126400;;;;
3.05.1991;0.349831522;0.4375;0.441964;0.430804014;0.4375;243712000;;;;
6.05.1991;0.358756095;0.448661;0.450893015;0.430804014;0.433036;212329600;;;;
7.05.1991;0.361433327;0.452008992;0.457589;0.450893015;0.455356985;270480000;;;;
8.05.1991;0.355185837;0.444195986;0.453125;0.439731985;0.453125;176780800;;;;
9.05.1991;0.362325639;0.453125;0.459820986;0.444195986;0.446429014;238212800;;;;
10.05.1991;0.365895122;0.457589;0.475445986;0.453125;0.459820986;241729600;;;;
13.05.1991;0.376604408;0.470981985;0.477679014;0.459820986;0.466518015;244944000;;;;
14.05.1991;0.381959409;0.477679014;0.479911;0.46875;0.470981985;216944000;;;;
15.05.1991;0.360540897;0.450893015;0.464286;0.4375;0.459820986;518347200;;;;
16.05.1991;0.349831522;0.4375;0.457589;0.433036;0.455356985;382132800;;;;
17.05.1991;0.33555299;0.419643015;0.435268015;0.415179014;0.435268015;471060800;;;;
20.05.1991;0.316727489;0.395089;0.424106985;0.392856985;0.421875;262169600;;;;
21.05.1991;0.323885471;0.404018015;0.415179014;0.399554014;0.404018015;349798400;;;;
22.05.1991;0.331042886;0.412945986;0.415179014;0.40625;0.408481985;227270400;;;;
23.05.1991;0.322990835;0.402902007;0.417411;0.399554014;0.415179014;208656000;;;;
24.05.1991;0.328358799;0.409597993;0.410714;0.401786;0.40625;97126400;;;;
28.05.1991;0.329253405;0.410714;0.412945986;0.404018015;0.410714;171438400;;;;
29.05.1991;0.336411566;0.419643015;0.426339;0.409597993;0.412945986;384003200;;;;
30.05.1991;0.340884686;0.425222993;0.426339;0.415179014;0.419643015;158345600;;;;
31.05.1991;0.336411566;0.419643015;0.426339;0.412945986;0.424106985;217862400;;;;
3.06.1991;0.352516085;0.439731985;0.441964;0.417411;0.419643015;220068800;;;;
4.06.1991;0.35162133;0.438616008;0.441964;0.433036;0.441964;184284800;;;;
5.06.1991;0.343568683;0.428570986;0.439731985;0.426339;0.439731985;133291200;;;;
6.06.1991;0.333727509;0.416294992;0.430804014;0.415179014;0.430804014;168504000;;;;
7.06.1991;0.330148101;0.411830008;0.419643015;0.407366008;0.412945986;152745600;;;;
10.06.1991;0.329253405;0.410714;0.420758992;0.408481985;0.410714;167440000;;;;
11.06.1991;0.319412321;0.398438007;0.40625;0.395089;0.401786;188563200;;;;
12.06.1991;0.303306818;0.378347993;0.399554014;0.368304014;0.392856985;435635200;;;;
13.06.1991;0.301517606;0.376116008;0.383929014;0.372768015;0.379464;211366400;;;;
14.06.1991;0.29436028;0.367188007;0.381695986;0.363839;0.381695986;225288000;;;;
17.06.1991;0.30062288;0.375;0.377231985;0.366070986;0.366070986;166600000;;;;
18.06.1991;0.301517606;0.376116008;0.386161;0.370536;0.377231985;244686400;;;;
19.06.1991;0.298833489;0.372768015;0.377231985;0.368304014;0.372768015;178942400;;;;
20.06.1991;0.30062288;0.375;0.375;0.363839;0.368304014;144043200;;;;
21.06.1991;0.30062288;0.375;0.379464;0.372768015;0.375;206012800;;;;
24.06.1991;0.298833489;0.372768015;0.377231985;0.368304014;0.372768015;207984000;;;;
25.06.1991;0.303306818;0.378347993;0.383929014;0.372768015;0.375;227920000;;;;
26.06.1991;0.307781011;0.383929014;0.388393015;0.377231985;0.381695986;250443200;;;;
27.06.1991;0.304201633;0.379464;0.381695986;0.372768015;0.379464;151200000;;;;
28.06.1991;0.297044307;0.370536;0.379464;0.359375;0.377231985;226643200;;;;
1.07.1991;0.304201633;0.379464;0.383929014;0.372768015;0.377231985;194824000;;;;
2.07.1991;0.302412212;0.377231985;0.381695986;0.372768015;0.377231985;120142400;;;;
3.07.1991;0.308675587;0.385044992;0.388393015;0.372768015;0.377231985;310374400;;;;
5.07.1991;0.326569587;0.407366008;0.410714;0.381695986;0.383929014;331553600;;;;
8.07.1991;0.334622204;0.417411;0.421875;0.401786;0.404018015;307081600;;;;
9.07.1991;0.335516751;0.418527007;0.430804014;0.415179014;0.421875;226441600;;;;
10.07.1991;0.338200748;0.421875;0.430804014;0.417411;0.424106985;156576000;;;;
11.07.1991;0.334622204;0.417411;0.421875;0.410714;0.419643015;145913600;;;;
12.07.1991;0.334622204;0.417411;0.421875;0.412945986;0.421875;132753600;;;;
15.07.1991;0.325674772;0.40625;0.417411;0.40625;0.417411;137984000;;;;
16.07.1991;0.313148946;0.390625;0.408481985;0.388393015;0.40625;222992000;;;;
17.07.1991;0.304201633;0.379464;0.397320986;0.377231985;0.388393015;208936000;;;;
18.07.1991;0.321201593;0.400669992;0.402902007;0.383929014;0.392856985;398316800;;;;
19.07.1991;0.329253405;0.410714;0.412945986;0.401786;0.404018015;128419200;;;;
22.07.1991;0.329253405;0.410714;0.412945986;0.40625;0.408481985;108673600;;;;
23.07.1991;0.322096258;0.401786;0.415179014;0.397320986;0.412945986;133056000;;;;
24.07.1991;0.322096258;0.401786;0.408481985;0.397320986;0.404018015;131454400;;;;
25.07.1991;0.323885471;0.404018015;0.408481985;0.401786;0.404018015;65800000;;;;
26.07.1991;0.321201593;0.400669992;0.408481985;0.399554014;0.408481985;74233600;;;;
29.07.1991;0.325674772;0.40625;0.40625;0.397320986;0.404018015;53300800;;;;
30.07.1991;0.332832932;0.415179014;0.417411;0.40625;0.40625;91862400;;;;
31.07.1991;0.331042886;0.412945986;0.418527007;0.401786;0.415179014;102804800;;;;
1.08.1991;0.35162133;0.438616008;0.439731985;0.408481985;0.410714;448425600;;;;
2.08.1991;0.357884765;0.446429014;0.448661;0.4375;0.444195986;273011200;;;;
5.08.1991;0.34714812;0.433036;0.444195986;0.430804014;0.444195986;100766400;;;;
6.08.1991;0.354305387;0.441964;0.448661;0.426339;0.435268015;220427200;;;;
7.08.1991;0.360568851;0.449777007;0.455356985;0.440847993;0.441964;211612800;;;;
8.08.1991;0.361463338;0.450893015;0.462054014;0.446429014;0.453125;189448000;;;;
9.08.1991;0.363252789;0.453125;0.455356985;0.444195986;0.450893015;154403200;;;;
12.08.1991;0.37041074;0.462054014;0.466518015;0.450893015;0.453125;142531200;;;;
13.08.1991;0.382936716;0.477679014;0.482143015;0.464286;0.464286;286585600;;;;
14.08.1991;0.39277783;0.489955008;0.491070986;0.481027007;0.488839;200715200;;;;
15.08.1991;0.38114652;0.475445986;0.491070986;0.473214;0.491070986;145544000;;;;
16.08.1991;0.38114652;0.475445986;0.484375;0.466518015;0.470981985;158804800;;;;
19.08.1991;0.362279475;0.450893015;0.460938007;0.433036;0.441964;322481600;;;;
20.08.1991;0.365866154;0.455356985;0.462054014;0.450893015;0.459820986;199427200;;;;
21.08.1991;0.385594606;0.479911;0.483258992;0.464286;0.46875;223372800;;;;
22.08.1991;0.389181346;0.484375;0.488839;0.479911;0.482143015;165648000;;;;
23.08.1991;0.380213767;0.473214;0.495536;0.470981985;0.482143015;240419200;;;;
26.08.1991;0.380213767;0.473214;0.477679014;0.46875;0.473214;101595200;;;;
27.08.1991;0.387387931;0.482143015;0.482143015;0.470981985;0.473214;100352000;;;;
28.08.1991;0.382007003;0.475445986;0.484375;0.474330008;0.482143015;107587200;;;;
29.08.1991;0.380213767;0.473214;0.481027007;0.46875;0.475445986;113355200;;;;
30.08.1991;0.380213767;0.473214;0.475445986;0.466518015;0.473214;66136000;;;;
3.09.1991;0.376626998;0.46875;0.475445986;0.464286;0.470981985;68376000;;;;
4.09.1991;0.369452864;0.459820986;0.470981985;0.458705008;0.470981985;119784000;;;;
5.09.1991;0.365866154;0.455356985;0.462054014;0.453125;0.459820986;77884800;;;;
6.09.1991;0.369452864;0.459820986;0.462054014;0.450893015;0.455356985;79273600;;;;
9.09.1991;0.382007003;0.475445986;0.477679014;0.459820986;0.462054014;126481600;;;;
10.09.1991;0.359589398;0.447544992;0.476563007;0.444195986;0.470981985;182840000;;;;
11.09.1991;0.362279475;0.450893015;0.455356985;0.441964;0.453125;178001600;;;;
12.09.1991;0.363176048;0.452008992;0.457589;0.444195986;0.457589;119212800;;;;
13.09.1991;0.348828524;0.434152007;0.448661;0.433036;0.446429014;166734400;;;;
16.09.1991;0.338964283;0.421875;0.439731985;0.415179014;0.439731985;205777600;;;;
17.09.1991;0.351518482;0.4375;0.4375;0.417411;0.419643015;135408000;;;;
18.09.1991;0.359589398;0.447544992;0.450893015;0.433036;0.435268015;121352000;;;;
19.09.1991;0.356898606;0.444195986;0.450893015;0.441964;0.448661;178337600;;;;
20.09.1991;0.363176048;0.452008992;0.455356985;0.441964;0.444195986;188148800;;;;
23.09.1991;0.35510534;0.441964;0.453125;0.439731985;0.446429014;87662400;;;;
24.09.1991;0.36048609;0.448661;0.449777007;0.430804014;0.441964;106097600;;;;
25.09.1991;0.362279475;0.450893015;0.450893015;0.439731985;0.448661;54465600;;;;
26.09.1991;0.358692855;0.446429014;0.448661;0.4375;0.448661;71220800;;;;
27.09.1991;0.351518482;0.4375;0.453125;0.435268015;0.446429014;62809600;;;;
30.09.1991;0.35510534;0.441964;0.444195986;0.4375;0.439731985;63201600;;;;
1.10.1991;0.364072889;0.453125;0.457589;0.4375;0.439731985;131376000;;;;
2.10.1991;0.356898606;0.444195986;0.462054014;0.441964;0.462054014;17987200;;;;
3.10.1991;0.342551023;0.426339;0.446429014;0.424106985;0.446429014;181003200;;;;
4.10.1991;0.346138626;0.430804014;0.435268015;0.424106985;0.428570986;79374400;;;;
7.10.1991;0.345241964;0.429688007;0.435268015;0.424106985;0.428570986;64702400;;;;
8.10.1991;0.346138626;0.430804014;0.433036;0.415179014;0.429688007;172256000;;;;
9.10.1991;0.344344378;0.428570986;0.435268015;0.426339;0.430804014;132742400;;;;
10.10.1991;0.342551023;0.426339;0.4375;0.417411;0.435268015;157214400;;;;
11.10.1991;0.347931921;0.433036;0.436383992;0.415179014;0.429688007;120052800;;;;
14.10.1991;0.357796103;0.445313007;0.448661;0.435268015;0.4375;111876800;;;;
15.10.1991;0.376626998;0.46875;0.46875;0.446429014;0.450893015;288209600;;;;
16.10.1991;0.383801311;0.477679014;0.482143015;0.466518015;0.46875;200872000;;;;
17.10.1991;0.375730366;0.467633992;0.475445986;0.459820986;0.473214;151614400;;;;
18.10.1991;0.394561231;0.491070986;0.495536;0.486606985;0.492188007;446958400;;;;
21.10.1991;0.392767966;0.488839;0.498883992;0.484375;0.493304014;116692800;;;;
22.10.1991;0.3909747;0.486606985;0.502232015;0.486606985;0.495536;208208000;;;;
23.10.1991;0.38111037;0.474330008;0.493304014;0.470981985;0.491070986;168828800;;;;
24.10.1991;0.373937041;0.465402007;0.475445986;0.459820986;0.473214;177900800;;;;
25.10.1991;0.367659479;0.457589;0.466518015;0.453125;0.462054014;106971200;;;;
28.10.1991;0.369452864;0.459820986;0.462054014;0.453125;0.459820986;77862400;;;;
29.10.1991;0.371246964;0.462054014;0.464286;0.453125;0.459820986;101236800;;;;
30.10.1991;0.356898606;0.444195986;0.470981985;0.441964;0.464286;148243200;;;;
31.10.1991;0.369452864;0.459820986;0.462054014;0.446429014;0.453125;231806400;;;;
1.11.1991;0.365866154;0.455356985;0.464286;0.450893015;0.457589;201264000;;;;
4.11.1991;0.356898606;0.444195986;0.453125;0.433036;0.453125;195294400;;;;
5.11.1991;0.349725217;0.435268015;0.450893015;0.435268015;0.444195986;215600000;;;;
6.11.1991;0.344344378;0.428570986;0.439731985;0.424106985;0.4375;236790400;;;;
7.11.1991;0.356898606;0.444195986;0.450893015;0.430804014;0.433036;296732800;;;;
8.11.1991;0.382007003;0.475445986;0.479911;0.455356985;0.457589;375827200;;;;
11.11.1991;0.385594606;0.479911;0.486606985;0.475445986;0.477679014;164942400;;;;
12.11.1991;0.3909747;0.486606985;0.488839;0.479911;0.484375;166689600;;;;
13.11.1991;0.388284594;0.483258992;0.486606985;0.477679014;0.482143015;185920000;;;;
14.11.1991;0.392767966;0.488839;0.493304014;0.482143015;0.484375;188003200;;;;
15.11.1991;0.358692855;0.446429014;0.488839;0.444195986;0.486606985;256950400;;;;
18.11.1991;0.374836206;0.465402007;0.46875;0.446429014;0.446429014;238739200;;;;
19.11.1991;0.368543655;0.457589;0.462054014;0.444195986;0.462054014;285488000;;;;
20.11.1991;0.363150686;0.450893015;0.464286;0.448661;0.457589;168100800;;;;
21.11.1991;0.366746008;0.455356985;0.462054014;0.450893015;0.450893015;106814400;;;;
22.11.1991;0.368543655;0.457589;0.462054014;0.448661;0.455356985;97843200;;;;
25.11.1991;0.368543655;0.457589;0.466518015;0.455356985;0.455356985;78433600;;;;
26.11.1991;0.370341212;0.459820986;0.464286;0.446429014;0.459820986;139272000;;;;
27.11.1991;0.366746008;0.455356985;0.459820986;0.450893015;0.457589;63235200;;;;
29.11.1991;0.364948392;0.453125;0.459820986;0.450893015;0.450893015;34092800;;;;
2.12.1991;0.372139812;0.462054014;0.464286;0.446429014;0.453125;118899200;;;;
3.12.1991;0.363150686;0.450893015;0.464286;0.448661;0.464286;102860800;;;;
4.12.1991;0.363150686;0.450893015;0.453125;0.446429014;0.453125;80550400;;;;
5.12.1991;0.359555334;0.446429014;0.455356985;0.439731985;0.450893015;99198400;;;;
6.12.1991;0.350566268;0.435268015;0.444195986;0.433036;0.441964;196985600;;;;
9.12.1991;0.353262722;0.438616008;0.446429014;0.435268015;0.4375;97832000;;;;
10.12.1991;0.353262722;0.438616008;0.441964;0.433036;0.4375;122617600;;;;
11.12.1991;0.352363795;0.4375;0.444195986;0.433036;0.439731985;84560000;;;;
12.12.1991;0.355060428;0.440847993;0.444195986;0.4375;0.440847993;91750400;;;;
13.12.1991;0.362251878;0.449777007;0.453125;0.444195986;0.444195986;95121600;;;;
16.12.1991;0.363150686;0.450893015;0.453125;0.446429014;0.449777007;77190400;;;;
17.12.1991;0.363150686;0.450893015;0.455356985;0.448661;0.450893015;97843200;;;;
